lon,lat,fid,año,fallecidos,graves,menos_graves,leves
-70.6405653980471,-33.4210397484272,"2287","2015","0","0","0","1"
-70.6404669660839,-33.4340995386007,"2288","2015","0","0","0","1"
-70.6402552577686,-33.4228475108918,"2289","2015","0","0","0","1"
-70.6408923266312,-33.45782999039,"2290","2015","0","0","0","3"
-70.6405497675832,-33.4402128368753,"2291","2015","0","0","0","1"
-70.6393044972546,-33.3802574926684,"2292","2015","0","0","0","1"
-70.6412024344192,-33.4834106145576,"2293","2015","0","0","0","0"
-70.6386181601759,-33.378625215899,"2294","2015","0","0","0","1"
-70.6390637041131,-33.406368771136,"2295","2015","0","0","0","1"
-70.6399452292493,-33.4663828052806,"2296","2015","0","0","0","1"
-70.6402675855275,-33.4909081111317,"2297","2015","0","0","0","0"
-70.6397012951643,-33.4608578480489,"2298","2015","0","0","0","1"
-70.6395312590697,-33.457541380567,"2299","2015","0","0","0","1"
-70.6389787106459,-33.4356072368572,"2300","2015","0","0","0","0"
-70.638579577691,-33.4160878958044,"2301","2015","0","0","0","1"
-70.6390406999677,-33.4491969587592,"2302","2015","0","0","0","1"
-70.6391191002168,-33.4590799348452,"2303","2015","0","0","0","0"
-70.6375793899523,-33.3862864958531,"2304","2015","0","0","0","0"
-70.6402159647384,-33.5400758884849,"2305","2015","0","0","1","0"
-70.6371341234275,-33.3883395375617,"2306","2015","0","1","0","0"
-70.6385798253633,-33.5070098970732,"2307","2015","0","0","0","2"
-70.6374536434027,-33.4546198733684,"2308","2015","0","0","0","0"
-70.63791897097,-33.4919311872971,"2309","2015","0","0","0","0"
-70.6370392735952,-33.446310503052,"2310","2015","0","0","0","0"
-70.6368515284705,-33.4368888788926,"2311","2015","0","0","0","1"
-70.6368879385691,-33.4445539376413,"2312","2015","0","0","0","1"
-70.63653069011,-33.4375604673102,"2313","2015","0","0","0","1"
-70.6365336250192,-33.4451628398364,"2314","2015","0","1","0","0"
-70.6362129814603,-33.4303770817476,"2315","2015","0","0","0","1"
-70.6380733816392,-33.540672400051,"2316","2015","0","0","0","1"
-70.6366277394593,-33.4684918375761,"2317","2015","0","0","0","1"
-70.6357946043618,-33.4441896008857,"2318","2015","0","0","0","1"
-70.6382621152625,-33.5763365733536,"2319","2015","0","0","0","1"
-70.636245216731,-33.4698947165156,"2320","2015","0","0","0","0"
-70.6353684514566,-33.4363853882735,"2321","2015","0","2","0","0"
-70.6338205736736,-33.3646468559098,"2322","2015","0","0","0","0"
-70.6365940733998,-33.5187507742894,"2323","2015","0","0","0","1"
-70.636722176777,-33.5398335473066,"2324","2015","0","0","1","0"
-70.6366831290329,-33.542332090442,"2325","2015","0","0","0","1"
-70.6367296543691,-33.5470840365525,"2326","2015","0","0","1","0"
-70.6365513704165,-33.5507657937699,"2327","2015","0","0","0","1"
-70.6344385724871,-33.4516114906282,"2328","2015","0","0","0","0"
-70.6339979753878,-33.4344284503384,"2329","2015","0","0","0","1"
-70.6355593480386,-33.5272685823409,"2330","2015","0","0","0","1"
-70.6339006756644,-33.4418608038494,"2331","2015","0","0","0","1"
-70.6334273557329,-33.4326774007356,"2332","2015","0","0","0","0"
-70.6334756959382,-33.4432912929172,"2333","2015","0","0","0","1"
-70.6319639464657,-33.3624888296589,"2334","2015","0","0","0","1"
-70.6355504244217,-33.5559464139301,"2335","2015","0","0","0","1"
-70.6332523465747,-33.4382620307504,"2336","2015","0","0","0","1"
-70.6341031878717,-33.4956429725046,"2337","2015","0","0","0","1"
-70.6347821814553,-33.5328881444463,"2338","2015","0","1","0","0"
-70.6346908213006,-33.5377591565047,"2339","2015","0","0","1","0"
-70.6345326528483,-33.5345056897567,"2340","2015","0","1","0","0"
-70.6328590357336,-33.4454006764534,"2341","2015","0","0","0","3"
-70.6332456088095,-33.4711788028655,"2342","2015","0","0","0","0"
-70.6353584553564,-33.5880353808439,"2343","2015","0","0","0","1"
-70.6343244513639,-33.5388912628835,"2344","2015","0","0","0","1"
-70.634331722369,-33.5421377018277,"2345","2015","0","0","0","2"
-70.6310239235225,-33.3656756601174,"2346","2015","0","0","0","2"
-70.6340646640754,-33.5416813014685,"2347","2015","0","0","0","0"
-70.6322616619178,-33.4473925651833,"2348","2015","0","0","0","1"
-70.6338500631326,-33.5451561214814,"2349","2015","0","0","0","1"
-70.6317862432608,-33.4472815862811,"2350","2015","0","0","0","1"
-70.6310195641615,-33.4362081962517,"2351","2015","0","0","0","2"
-70.6311240844785,-33.4446659794748,"2352","2015","0","1","0","0"
-70.6312893999462,-33.4557923604754,"2353","2015","0","0","0","1"
-70.631681588854,-33.4801635402204,"2354","2015","0","0","1","0"
-70.631002453651,-33.4450643843148,"2355","2015","0","1","0","0"
-70.6327368283084,-33.5495265740766,"2356","2015","0","0","0","1"
-70.6309053835845,-33.4519466104102,"2357","2015","0","1","0","2"
-70.6320309025539,-33.5165564480203,"2358","2015","1","0","0","0"
-70.6306700166471,-33.4508675134048,"2359","2015","0","0","0","1"
-70.6304277301598,-33.4471190949797,"2360","2015","0","0","0","1"
-70.6301527972132,-33.4398990603263,"2361","2015","0","1","0","2"
-70.629412712463,-33.4025999948733,"2362","2015","0","0","0","1"
-70.6299987363463,-33.4402888725246,"2363","2015","0","0","0","0"
-70.6291507630984,-33.4000873161611,"2364","2015","0","0","0","1"
-70.6305766630718,-33.4809265992171,"2365","2015","0","0","0","0"
-70.6319350914662,-33.5538568365521,"2366","2015","0","1","0","1"
-70.6298097374096,-33.4554871667831,"2367","2015","0","0","0","4"
-70.630192592383,-33.4816801666814,"2368","2015","0","0","0","0"
-70.629502725262,-33.451153411456,"2369","2015","0","0","0","1"
-70.630761258592,-33.5206133214911,"2370","2015","0","0","0","1"
-70.6301203799469,-33.5071125022205,"2371","2015","0","0","0","1"
-70.6290954355486,-33.4523852508359,"2372","2015","0","0","0","1"
-70.6295349006883,-33.4873612884158,"2373","2015","0","0","0","0"
-70.6305491640122,-33.5431525231781,"2374","2015","0","0","0","1"
-70.6284367665019,-33.434988600452,"2375","2015","0","0","0","1"
-70.6293328974126,-33.4903670158714,"2376","2015","0","1","0","0"
-70.6271446400102,-33.3772520805568,"2377","2015","0","0","1","0"
-70.6292826194431,-33.4922795412935,"2378","2015","0","0","0","2"
-70.6279577217366,-33.4306480664959,"2379","2015","0","0","0","1"
-70.6283515966447,-33.4551816725003,"2380","2015","0","0","0","1"
-70.6302850900773,-33.5634919125121,"2381","2015","0","1","0","0"
-70.6280118343022,-33.4531209493686,"2382","2015","0","0","0","1"
-70.6285468190032,-33.4960949067425,"2383","2015","1","0","0","0"
-70.6292409883937,-33.5354231445832,"2384","2015","0","1","0","0"
-70.6275909221086,-33.4547768220138,"2385","2015","0","0","0","1"
-70.6288838227432,-33.5525443070766,"2386","2015","0","0","1","0"
-70.6264565148604,-33.4314703961175,"2387","2015","0","0","0","0"
-70.626423669299,-33.4418148235765,"2388","2015","0","0","0","1"
-70.6290240697596,-33.5829515802082,"2389","2015","0","0","0","1"
-70.6266307392722,-33.4667296193629,"2390","2015","0","0","0","0"
-70.6264169597504,-33.4673817401036,"2391","2015","0","0","0","1"
-70.6283772681713,-33.5886685535154,"2392","2015","0","1","0","0"
-70.6271167902869,-33.5278036651055,"2393","2015","0","1","0","1"
-70.6251728655754,-33.4324251314068,"2394","2015","0","1","0","1"
-70.625517127566,-33.4589524432881,"2395","2015","0","1","0","0"
-70.6279406428726,-33.5929578956203,"2396","2015","0","0","0","1"
-70.6260418739548,-33.5002852129154,"2397","2015","0","0","0","1"
-70.62501417765,-33.4544859706646,"2398","2015","0","0","1","1"
-70.6262678077594,-33.5244420168237,"2399","2015","0","0","0","1"
-70.6246649719987,-33.4397997459673,"2400","2015","0","1","0","1"
-70.6251872781691,-33.4856598368038,"2401","2015","0","0","0","1"
-70.6243314271508,-33.440949440906,"2402","2015","0","0","0","0"
-70.6247207076114,-33.4629760182207,"2403","2015","0","0","0","0"
-70.6237696870973,-33.4396671815337,"2404","2015","0","0","0","0"
-70.624023206107,-33.4653840203019,"2405","2015","0","0","1","0"
-70.6244204066327,-33.4895477370627,"2406","2015","0","0","0","1"
-70.6235623106611,-33.443547768055,"2407","2015","0","0","0","1"
-70.6231418147217,-33.4342553980004,"2408","2015","0","0","0","1"
-70.6245851034663,-33.51564430783,"2409","2015","0","0","0","1"
-70.6246858268007,-33.5262123119896,"2410","2015","0","0","0","1"
-70.6235231662123,-33.4668425133233,"2411","2015","0","1","0","1"
-70.6233711989958,-33.4610006620832,"2412","2015","0","0","0","1"
-70.6241567737813,-33.5163443275265,"2413","2015","0","0","0","0"
-70.6232545682153,-33.4680184067421,"2414","2015","0","0","0","0"
-70.6245444363242,-33.5376492209294,"2415","2015","0","0","0","1"
-70.6226357787983,-33.4405838574873,"2416","2015","0","0","0","1"
-70.6230281716409,-33.4749203446108,"2417","2015","0","0","0","2"
-70.6221912498493,-33.4299931544213,"2418","2015","0","0","1","0"
-70.6220444694186,-33.4336655307094,"2419","2015","0","1","0","0"
-70.6236000210999,-33.5193907618496,"2420","2015","0","0","1","0"
-70.6221601530301,-33.4537477798208,"2421","2015","0","0","1","0"
-70.6215840479553,-33.4251041451072,"2422","2015","0","1","0","0"
-70.6209370545869,-33.4290626313577,"2423","2015","0","0","0","1"
-70.6207201434563,-33.4254942085549,"2424","2015","0","0","0","3"
-70.6206123392589,-33.4243232343116,"2425","2015","0","0","0","1"
-70.6205111956068,-33.4391326419422,"2426","2015","0","0","0","0"
-70.6206982989464,-33.4555525232927,"2427","2015","0","1","0","1"
-70.6206165208426,-33.4534703670545,"2428","2015","0","1","0","1"
-70.6196901355469,-33.4337323799465,"2429","2015","0","0","0","1"
-70.6197632378533,-33.4399811188196,"2430","2015","0","0","0","1"
-70.6200740576537,-33.4613233694492,"2431","2015","0","1","0","1"
-70.6199278212957,-33.4661861341778,"2432","2015","0","0","0","1"
-70.6194801727453,-33.4450080152879,"2433","2015","0","0","0","2"
-70.6189278222051,-33.4233802744712,"2434","2015","0","0","0","1"
-70.6186554181698,-33.422031079531,"2435","2015","0","0","0","1"
-70.6188062541162,-33.4376849285511,"2436","2015","0","0","0","1"
-70.6204496824327,-33.5294332069118,"2437","2015","1","0","0","1"
-70.6185677504962,-33.4387431854107,"2438","2015","0","0","0","1"
-70.6183179851078,-33.4397745337923,"2439","2015","0","0","0","0"
-70.6188106714604,-33.4709172896431,"2440","2015","0","0","0","2"
-70.6177257989155,-33.4229360250429,"2441","2015","0","0","0","0"
-70.6184475294785,-33.4623817219798,"2442","2015","0","0","0","0"
-70.6190677289858,-33.5032353433193,"2443","2015","0","0","0","1"
-70.6178411174915,-33.4395823542914,"2444","2015","0","0","0","1"
-70.6183002596234,-33.4660360495937,"2445","2015","0","0","0","2"
-70.6178313686759,-33.4419542984312,"2446","2015","0","0","0","2"
-70.6194913832699,-33.5317453835238,"2447","2015","1","0","0","0"
-70.6179014384999,-33.4544166819262,"2448","2015","0","0","0","1"
-70.6174934634589,-33.4330215519137,"2449","2015","0","0","0","1"
-70.6174121206751,-33.4332751261142,"2450","2015","0","0","0","0"
-70.6175718365607,-33.4430398824462,"2451","2015","0","0","0","1"
-70.6172503982009,-33.438471789524,"2452","2015","0","0","0","1"
-70.6167604413597,-33.421334330754,"2453","2015","0","0","0","1"
-70.6182412367734,-33.5079897313143,"2454","2015","0","0","1","0"
-70.6172310103419,-33.4571309194924,"2455","2015","0","0","0","1"
-70.6169960897576,-33.44563564857,"2456","2015","0","0","0","3"
-70.6195047528853,-33.5843931976444,"2457","2015","1","0","0","1"
-70.6155706809397,-33.3878646358448,"2458","2015","0","0","0","1"
-70.6160267661362,-33.4183047103585,"2459","2015","0","0","0","1"
-70.6165130940464,-33.4480137627986,"2460","2015","0","0","0","1"
-70.6180366418405,-33.5501795273904,"2461","2015","0","0","0","1"
-70.6155599804599,-33.4192306632822,"2462","2015","0","0","0","1"
-70.6158261819331,-33.4382378454899,"2463","2015","0","1","0","0"
-70.615918249391,-33.4530627507694,"2464","2015","0","0","0","1"
-70.6162292035715,-33.4854613766143,"2465","2015","0","0","0","1"
-70.6152727377239,-33.4344934333751,"2466","2015","0","1","0","0"
-70.6162658282148,-33.4961204715144,"2467","2015","0","0","0","1"
-70.6150723678309,-33.4352896563112,"2468","2015","0","0","0","0"
-70.6148029859936,-33.4207465861042,"2469","2015","0","0","0","0"
-70.6148063577946,-33.4220902758421,"2470","2015","0","0","0","1"
-70.6160090846552,-33.4985226735121,"2471","2015","0","0","0","1"
-70.6150019959853,-33.4616691295383,"2472","2015","0","0","0","2"
-70.6156787899774,-33.4992845141245,"2473","2015","0","1","0","0"
-70.6141684822711,-33.421909194629,"2474","2015","0","0","0","0"
-70.6160876973899,-33.5409523374959,"2475","2015","0","0","0","2"
-70.6141311185192,-33.437899191362,"2476","2015","0","0","0","1"
-70.6141405162927,-33.4453752568287,"2477","2015","0","0","0","0"
-70.6137547569921,-33.4390674544482,"2478","2015","0","0","0","1"
-70.6135870495808,-33.4323329449706,"2479","2015","0","0","0","1"
-70.6148301567156,-33.5034349516057,"2480","2015","0","0","0","0"
-70.613786388838,-33.4547138179003,"2481","2015","0","0","0","1"
-70.6133782190677,-33.4402267003307,"2482","2015","0","1","0","0"
-70.6133133362502,-33.4390461440799,"2483","2015","0","0","0","0"
-70.615196807848,-33.5463207640815,"2484","2015","0","0","0","1"
-70.6145607519501,-33.5265972561347,"2485","2015","0","0","0","1"
-70.6124464095818,-33.4235819545379,"2486","2015","0","3","0","1"
-70.61380936687,-33.5081738103671,"2487","2015","0","0","0","1"
-70.6118668521251,-33.4312099891221,"2488","2015","0","0","1","0"
-70.6119612608644,-33.4444566880043,"2489","2015","0","0","0","0"
-70.6146525275493,-33.5905618880277,"2490","2015","0","1","0","0"
-70.6112236961789,-33.4202700744531,"2491","2015","0","0","0","0"
-70.6115712331226,-33.4565192434684,"2492","2015","0","0","0","1"
-70.6119897096893,-33.487834300356,"2493","2015","0","0","0","0"
-70.6113598507158,-33.4549798611346,"2494","2015","0","0","0","1"
-70.6111095392648,-33.4472634386629,"2495","2015","0","0","0","1"
-70.6123221897772,-33.5243357988309,"2496","2015","0","1","1","0"
-70.6106161267321,-33.4485053596539,"2497","2015","0","0","0","2"
-70.610094722109,-33.4214481044152,"2498","2015","0","0","0","1"
-70.6098542503378,-33.4218209787245,"2499","2015","0","1","0","0"
-70.6103008773951,-33.4494924516331,"2500","2015","0","0","0","2"
-70.6113747055576,-33.5121464766463,"2501","2015","0","1","0","0"
-70.6096239642211,-33.4215804722376,"2502","2015","0","1","0","0"
-70.6095049889414,-33.4227093107236,"2503","2015","0","0","0","1"
-70.6102204908981,-33.4620199264089,"2504","2015","0","1","0","1"
-70.6110386089625,-33.514342278852,"2505","2015","0","0","0","1"
-70.6094619652012,-33.4314486486588,"2506","2015","0","0","0","2"
-70.6098008517989,-33.4509599131738,"2507","2015","0","0","0","1"
-70.6096759131731,-33.4535137185014,"2508","2015","0","0","0","1"
-70.6099188614648,-33.4928302891775,"2509","2015","0","0","0","1"
-70.6091479193742,-33.455216016377,"2510","2015","0","0","0","0"
-70.6085507762028,-33.4252017384522,"2511","2015","0","1","1","1"
-70.6083945711673,-33.4178988947938,"2512","2015","0","0","0","1"
-70.6104776371467,-33.5433160653258,"2513","2015","1","0","0","0"
-70.6086786024015,-33.4507760787032,"2514","2015","0","0","0","1"
-70.6081139719377,-33.4207613538656,"2515","2015","0","0","0","1"
-70.6100337318379,-33.5309939605468,"2516","2015","0","0","0","1"
-70.6097507152633,-33.5261819153721,"2517","2015","0","0","0","1"
-70.6077825796717,-33.4272859214292,"2518","2015","0","0","0","1"
-70.6083298920177,-33.4703413078699,"2519","2015","0","2","0","0"
-70.6075161415039,-33.4280018253057,"2520","2015","0","0","0","1"
-70.6074067499695,-33.4384013936678,"2521","2015","0","2","0","3"
-70.6083612380218,-33.4906681009999,"2522","2015","0","0","0","1"
-70.6065297866619,-33.3913819610741,"2523","2015","0","0","0","0"
-70.6098045759833,-33.5830768907187,"2524","2015","0","0","0","1"
-70.6067877530643,-33.4299141373852,"2525","2015","0","0","0","1"
-70.6075230391751,-33.4703517765022,"2526","2015","0","0","0","1"
-70.6070829445087,-33.4505893538578,"2527","2015","0","1","0","1"
-70.6066156351505,-33.467829402031,"2528","2015","0","0","0","1"
-70.606179513686,-33.4622707619247,"2529","2015","0","1","0","2"
-70.6052610119251,-33.4141698134652,"2530","2015","0","0","0","1"
-70.6072597630917,-33.5254026330491,"2531","2015","0","0","0","1"
-70.6060261386086,-33.4819506667647,"2532","2015","0","0","0","1"
-70.6055782724685,-33.4582563854186,"2533","2015","0","0","0","1"
-70.6065767419684,-33.5158341386993,"2534","2015","0","0","0","0"
-70.6047263048484,-33.4353698780915,"2535","2015","0","0","0","1"
-70.6043255067077,-33.421189191049,"2536","2015","0","0","0","1"
-70.6049107305451,-33.4541436595701,"2537","2015","0","1","0","1"
-70.6042785289787,-33.4244815012939,"2538","2015","0","0","0","1"
-70.6056184263794,-33.5018412317366,"2539","2015","0","0","0","0"
-70.6042848043146,-33.4365119027948,"2540","2015","0","0","0","1"
-70.6040540840696,-33.4251427449481,"2541","2015","0","1","0","0"
-70.6038543786413,-33.437671819355,"2542","2015","0","0","0","1"
-70.604618720483,-33.4849990435036,"2543","2015","0","1","0","0"
-70.6035312682591,-33.4271245271718,"2544","2015","0","0","0","0"
-70.6040920198663,-33.4628479130913,"2545","2015","0","1","0","0"
-70.6033726987093,-33.4249351159351,"2546","2015","0","0","0","0"
-70.6064166988996,-33.597937719363,"2547","2015","0","0","1","0"
-70.6047577286208,-33.5146943696489,"2548","2015","0","0","0","0"
-70.6031665859327,-33.4406297126214,"2549","2015","0","0","0","1"
-70.6031259445109,-33.4419288791451,"2550","2015","0","0","0","1"
-70.6043165375935,-33.5088743002421,"2551","2015","0","0","0","1"
-70.6027773563944,-33.4299930931432,"2552","2015","0","1","0","0"
-70.6029138039983,-33.4450158935672,"2553","2015","0","1","0","0"
-70.6022744062317,-33.4166704480553,"2554","2015","0","0","1","1"
-70.602696625428,-33.4466600383236,"2555","2015","0","1","0","0"
-70.6027160810459,-33.4559035726555,"2556","2015","0","1","0","1"
-70.6022810816424,-33.4492175979488,"2557","2015","0","0","0","2"
-70.6011703404419,-33.3934262722483,"2558","2015","0","0","1","0"
-70.6011753152223,-33.4001449186622,"2559","2015","0","0","0","1"
-70.6014642672558,-33.4182320719424,"2560","2015","0","0","0","0"
-70.601147081648,-33.4085684624958,"2561","2015","1","0","0","1"
-70.6015170350151,-33.4345726646097,"2562","2015","0","0","0","1"
-70.6025285884302,-33.4994823861622,"2563","2015","0","0","0","1"
-70.6034801154064,-33.5539581882862,"2564","2015","0","0","1","0"
-70.6006724175642,-33.412001575385,"2565","2015","0","0","0","1"
-70.6011033286045,-33.4448408851411,"2566","2015","0","0","0","1"
-70.6004180366572,-33.4075137009602,"2567","2015","0","0","0","1"
-70.6011737524648,-33.4545256647158,"2568","2015","0","0","0","1"
-70.6018975247277,-33.4950265060649,"2569","2015","0","0","0","1"
-70.6016231590562,-33.4848033266304,"2570","2015","0","1","0","0"
-70.6005017853746,-33.4243860074412,"2571","2015","0","0","0","1"
-70.6014373407356,-33.4793857370916,"2572","2015","0","2","0","1"
-70.6001261006842,-33.4173925980004,"2573","2015","0","0","0","1"
-70.599962841786,-33.4178726782032,"2574","2015","0","0","0","1"
-70.599959533903,-33.417692353327,"2575","2015","0","0","0","2"
-70.6028588263725,-33.5821209635323,"2576","2015","0","0","0","1"
-70.5998942015651,-33.4293719850563,"2577","2015","0","0","0","0"
-70.6005145305943,-33.4689995593258,"2578","2015","0","0","0","1"
-70.6002827076573,-33.4645835805811,"2579","2015","0","1","0","0"
-70.5998491234055,-33.4433239582829,"2580","2015","0","0","0","0"
-70.5998639895646,-33.4546778510736,"2581","2015","0","0","0","0"
-70.6007315281128,-33.5024365569241,"2582","2015","0","0","0","1"
-70.5997675154664,-33.4546971328423,"2583","2015","0","0","0","1"
-70.5989763909916,-33.4291764008713,"2584","2015","0","0","0","1"
-70.5992127759358,-33.4444053511604,"2585","2015","0","0","0","1"
-70.5996825923873,-33.4910600302102,"2586","2015","0","1","0","0"
-70.5982485075706,-33.419391832805,"2587","2015","0","0","0","1"
-70.599460351654,-33.4883393785186,"2588","2015","0","1","0","0"
-70.5992706864452,-33.4832915860412,"2589","2015","0","0","0","2"
-70.5989128596656,-33.4767038299326,"2590","2015","0","0","0","1"
-70.5984982892777,-33.4564720809118,"2591","2015","0","0","0","1"
-70.5984658728153,-33.4652563447446,"2592","2015","0","0","0","1"
-70.5981247863842,-33.4589839919008,"2593","2015","0","0","0","1"
-70.5978499919026,-33.4492838090805,"2594","2015","0","0","2","0"
-70.5970842624548,-33.4215892784039,"2595","2015","0","0","0","1"
-70.596532681913,-33.404380274114,"2596","2015","0","0","0","0"
-70.5966276487225,-33.418970809209,"2597","2015","0","0","0","1"
-70.5976481218566,-33.4822573778163,"2598","2015","0","0","0","1"
-70.5977621191629,-33.5241908468903,"2599","2015","0","0","0","1"
-70.5960373168983,-33.4384220123937,"2600","2015","0","0","0","1"
-70.5982465776586,-33.5814952489075,"2601","2015","0","0","0","1"
-70.595442580936,-33.4300245522456,"2602","2015","0","0","0","1"
-70.5947863790039,-33.4317825568775,"2603","2015","0","0","0","1"
-70.5940044788128,-33.4019507613259,"2604","2015","0","0","0","1"
-70.5964842190729,-33.5583412819199,"2605","2015","0","0","0","0"
-70.5937680690669,-33.4325622107686,"2606","2015","0","0","0","1"
-70.594227784633,-33.4647427777588,"2607","2015","0","0","0","1"
-70.5926924276124,-33.3925072930949,"2608","2015","0","1","0","0"
-70.5949603604486,-33.517616590332,"2609","2015","0","0","0","1"
-70.5942441669491,-33.5020512707818,"2610","2015","0","1","0","0"
-70.5925901774388,-33.4322617018355,"2611","2015","0","0","0","1"
-70.593852436284,-33.5018218366641,"2612","2015","0","0","0","1"
-70.5919642475428,-33.4256682879922,"2613","2015","0","0","0","1"
-70.59477951724,-33.5810349689106,"2614","2015","0","0","0","1"
-70.5928769638685,-33.4797125148478,"2615","2015","0","0","0","1"
-70.5918881100541,-33.4279779704752,"2616","2015","0","0","0","0"
-70.594434606608,-33.5886417249834,"2617","2015","0","0","0","0"
-70.5931006031403,-33.5471211391032,"2618","2015","0","0","0","1"
-70.5919815166488,-33.4954699698576,"2619","2015","0","0","0","1"
-70.5898096041578,-33.3995064895496,"2620","2015","0","0","0","0"
-70.5912536958956,-33.5186292262664,"2621","2015","0","0","0","1"
-70.5920330079633,-33.5828469188991,"2622","2015","0","0","0","1"
-70.5924301230756,-33.622034653768,"2623","2015","0","0","0","0"
-70.5914015376954,-33.5860114015938,"2624","2015","0","0","0","1"
-70.5878184282009,-33.3988014980586,"2625","2015","0","1","0","0"
-70.5882620615354,-33.4255353910372,"2626","2015","0","0","0","2"
-70.5900026424993,-33.5226313642673,"2627","2015","0","0","0","1"
-70.588420656914,-33.4554833562883,"2628","2015","1","0","0","0"
-70.5903519862583,-33.5710907951455,"2629","2015","0","0","0","1"
-70.587792333103,-33.431042620654,"2630","2015","0","0","0","1"
-70.5889252187245,-33.4966815855054,"2631","2015","0","0","0","1"
-70.5872525888623,-33.4179367909684,"2632","2015","0","0","0","1"
-70.5866842613438,-33.4020626413541,"2633","2015","0","0","0","0"
-70.5890417657016,-33.5436742364504,"2634","2015","1","0","0","1"
-70.586656595776,-33.4301012095476,"2635","2015","0","0","0","2"
-70.5862765554014,-33.4103918539624,"2636","2015","0","0","0","1"
-70.5875758540925,-33.4834960917655,"2637","2015","0","0","0","1"
-70.586131044512,-33.4041619895929,"2638","2015","0","0","0","1"
-70.5878304945119,-33.5104124304586,"2639","2015","0","0","0","1"
-70.5878453358931,-33.547152587115,"2640","2015","0","0","0","1"
-70.5855879067043,-33.431070827981,"2641","2015","0","0","0","0"
-70.5873397701379,-33.5301055853287,"2642","2015","0","0","0","1"
-70.5885674593099,-33.6018656767859,"2643","2015","0","0","0","1"
-70.5885264510084,-33.5996297020039,"2644","2015","0","0","0","1"
-70.5853797679053,-33.4373683189279,"2645","2015","0","0","0","0"
-70.5872661085656,-33.5502262114281,"2646","2015","0","0","0","1"
-70.5846895614334,-33.4141908534327,"2647","2015","0","0","0","2"
-70.5851526290017,-33.4497173694488,"2648","2015","0","0","0","1"
-70.5873375719877,-33.5800304494561,"2649","2015","0","1","0","1"
-70.5862881260139,-33.5326622086466,"2650","2015","0","0","0","1"
-70.5841251888124,-33.4316666996882,"2651","2015","0","0","0","1"
-70.5855221546797,-33.5137066175512,"2652","2015","0","1","0","0"
-70.5872525143374,-33.6130289838948,"2653","2015","0","0","0","0"
-70.5853730523292,-33.510254526559,"2654","2015","0","0","0","2"
-70.5839187780878,-33.4522672997445,"2655","2015","0","1","0","1"
-70.586435541913,-33.6078540353055,"2656","2015","0","0","0","1"
-70.5848494154832,-33.5641542476166,"2657","2015","1","0","0","0"
-70.5854489998707,-33.604006917832,"2658","2015","0","0","0","1"
-70.5841243505021,-33.5326989296084,"2659","2015","0","0","0","1"
-70.581750954332,-33.4152203889678,"2660","2015","0","0","0","1"
-70.5815103563101,-33.420336895197,"2661","2015","0","0","0","1"
-70.5839951400337,-33.5669247555806,"2662","2015","0","0","0","1"
-70.5820178783957,-33.4862005294245,"2663","2015","0","0","0","1"
-70.5837070635876,-33.5794637354315,"2664","2015","0","1","0","0"
-70.5809091164819,-33.4292908144865,"2665","2015","0","1","0","1"
-70.5830862524746,-33.5714274506253,"2666","2015","1","0","0","0"
-70.582962807083,-33.5741074346737,"2667","2015","0","0","0","0"
-70.5796527410564,-33.4282155992487,"2668","2015","0","0","0","0"
-70.5800223363046,-33.4545355424904,"2669","2015","0","0","0","2"
-70.5799823157972,-33.4849368838363,"2670","2015","0","0","0","0"
-70.5809993157301,-33.5426318914898,"2671","2015","0","0","0","1"
-70.5811742377597,-33.5817777308727,"2672","2015","0","0","0","1"
-70.5799112601603,-33.522489976372,"2673","2015","0","0","0","1"
-70.5813228425694,-33.6035006133022,"2674","2015","0","0","0","0"
-70.5812789007819,-33.6128980907905,"2675","2015","0","0","0","1"
-70.5774460298184,-33.4061124938567,"2676","2015","0","0","1","0"
-70.580584309033,-33.5860598892184,"2677","2015","0","0","0","2"
-70.58070439337,-33.600911287751,"2678","2015","0","0","0","0"
-70.577130355666,-33.4053048487313,"2679","2015","0","0","0","1"
-70.579015992464,-33.5224021941907,"2680","2015","0","1","0","0"
-70.5764788913688,-33.3870958664579,"2681","2015","0","0","0","1"
-70.5770952784241,-33.4259664946542,"2682","2015","1","0","0","0"
-70.5784605674007,-33.5019016892501,"2683","2015","0","0","0","1"
-70.5794802726775,-33.5899247533731,"2684","2015","0","1","0","0"
-70.5771627145069,-33.4701015699424,"2685","2015","0","0","0","0"
-70.5767208756965,-33.471847732881,"2686","2015","0","0","0","1"
-70.5783850592539,-33.5688361504215,"2687","2015","0","0","0","1"
-70.5778717002721,-33.5435736188679,"2688","2015","0","0","0","1"
-70.5763321770875,-33.4688044762093,"2689","2015","0","0","0","1"
-70.5752672326557,-33.4128859679304,"2690","2015","0","0","0","1"
-70.5780829744192,-33.5735475079135,"2691","2015","0","1","0","0"
-70.5767552549664,-33.5224219819548,"2692","2015","0","0","0","1"
-70.5748133822889,-33.4312261690979,"2693","2015","0","0","0","1"
-70.5761312897305,-33.5105798977989,"2694","2015","0","1","0","0"
-70.5769770243452,-33.558347874152,"2695","2015","0","0","0","1"
-70.5736948057683,-33.3841280580486,"2696","2015","0","0","1","0"
-70.5757438687302,-33.5224619103829,"2697","2015","0","0","1","1"
-70.5771642398242,-33.6029855657411,"2698","2015","0","0","0","1"
-70.5768870095788,-33.6043328072677,"2699","2015","0","1","0","0"
